login,repo,path,reason,reasoning,first_seen,last_seen
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_15-25-55_game-of-life-example-mapping_v6.5.3-targeted-cuts_opus-4-7-no-thinking/.claude/skills/test-list/SKILL.md,test-fixture,"Skill file under experiments/runs/ directory of agentic_coding_lab, which is part of the lab's experimental measurement pipeline for TDD cycle studies, not an authored reusable skill collection. These are experiment outputs and performance measurements, not transferable guidance.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_15-33-17_game-of-life-example-mapping_v6.5.3-targeted-cuts_opus-4-7-no-thinking/.claude/skills/green/SKILL.md,test-fixture,"Skill file under experiments/runs/ directory of agentic_coding_lab, which is part of the lab's experimental measurement pipeline for TDD cycle studies, not an authored reusable skill collection. These are experiment outputs and performance measurements, not transferable guidance.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_15-33-17_game-of-life-example-mapping_v6.5.3-targeted-cuts_opus-4-7-no-thinking/.claude/skills/red/SKILL.md,test-fixture,"Skill ""red"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_15-33-17_game-of-life-example-mapping_v6.5.3-targeted-cuts_opus-4-7-no-thinking/.claude/skills/test-list/SKILL.md,test-fixture,"Skill ""test-list"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_15-36-07_game-of-life-example-mapping_v6.5.3-targeted-cuts_opus-4-7-no-thinking/.claude/skills/green/SKILL.md,test-fixture,"Skill ""green"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_15-36-07_game-of-life-example-mapping_v6.5.3-targeted-cuts_opus-4-7-no-thinking/.claude/skills/red/SKILL.md,test-fixture,"Skill ""red"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_15-36-07_game-of-life-example-mapping_v6.5.3-targeted-cuts_opus-4-7-no-thinking/.claude/skills/test-list/SKILL.md,test-fixture,"Skill ""test-list"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_15-48-08_game-of-life-example-mapping_v6.5.3-targeted-cuts_opus-4-7-no-thinking/.claude/skills/green/SKILL.md,test-fixture,"Skill ""green"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_15-48-08_game-of-life-example-mapping_v6.5.3-targeted-cuts_opus-4-7-no-thinking/.claude/skills/red/SKILL.md,test-fixture,"Skill ""red"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_15-48-08_game-of-life-example-mapping_v6.5.3-targeted-cuts_opus-4-7-no-thinking/.claude/skills/test-list/SKILL.md,test-fixture,"Skill ""test-list"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-15-26_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking-2/.claude/skills/green/SKILL.md,test-fixture,"Skill ""green"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-15-26_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking-2/.claude/skills/red/SKILL.md,test-fixture,"Skill ""red"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-15-26_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking-2/.claude/skills/test-list/SKILL.md,test-fixture,"Skill ""test-list"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-15-26_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/green/SKILL.md,test-fixture,"Skill ""green"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-15-26_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/red/SKILL.md,test-fixture,"Skill ""red"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-15-26_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/test-list/SKILL.md,test-fixture,"Skill ""test-list"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-28-22_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/green/SKILL.md,test-fixture,"Skill ""green"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-28-22_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/red/SKILL.md,test-fixture,"Skill ""red"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-28-22_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/test-list/SKILL.md,test-fixture,"Skill ""test-list"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-29-09_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/green/SKILL.md,test-fixture,"Skill ""green"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-29-09_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/red/SKILL.md,test-fixture,"Skill ""red"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-29-09_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/test-list/SKILL.md,test-fixture,"Skill ""test-list"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-40-36_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/green/SKILL.md,test-fixture,"Skill ""green"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-40-36_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/red/SKILL.md,test-fixture,"Skill ""red"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-40-36_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/test-list/SKILL.md,test-fixture,"Skill ""test-list"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-42-19_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/green/SKILL.md,test-fixture,"Skill ""green"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-42-19_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/red/SKILL.md,test-fixture,"Skill ""red"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-42-19_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/test-list/SKILL.md,test-fixture,"Skill ""test-list"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-54-00_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/green/SKILL.md,test-fixture,"Skill ""green"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
marcoemrich,agentic_coding_lab,experiments/runs/2026-05-17_17-54-00_game-of-life-example-mapping_v6.5.4-refactor-cut-only_opus-4-7-no-thinking/.claude/skills/red/SKILL.md,test-fixture,"Skill ""red"" is a workflow phase/fixture in experiments/runs/ path (game-of-life mapping experiment). Part of experimental infrastructure, not a reusable skill.",2026-06-27,2026-06-28
